timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1595390078.991,-347.656,-51.270,-22.461,-287.109,0.000,0
1595390078.994,-251.953,-51.270,-25.879,-295.410,0.000,0
1595390078.998,-242.676,-43.945,-37.598,-299.316,0.000,0
1595390079.002,-346.191,-38.086,-36.133,-302.246,0.000,0
1595390079.006,-376.953,-36.133,-30.273,-304.688,0.000,0
1595390079.010,-282.227,-36.133,-32.227,-301.270,0.000,0
1595390079.014,-226.074,-42.969,-36.621,-296.387,0.000,0
1595390079.018,-288.086,-44.434,-37.109,-268.066,0.000,0
1595390079.022,-322.754,-41.504,-36.621,-246.094,0.000,0
1595390079.026,-228.516,-35.156,-37.598,-229.980,0.000,0
1595390079.030,-158.691,-39.551,-40.527,-218.262,0.000,0
1595390079.034,-207.031,-50.781,-51.270,-208.496,0.000,0
1595390079.037,-257.324,-44.922,-57.129,-181.152,0.000,0
1595390079.041,-202.148,-45.410,-51.270,-164.551,0.000,0
1595390079.045,-89.844,-45.898,-46.875,-150.879,0.000,0
1595390079.049,-80.566,-40.039,-45.898,-124.023,0.000,0
1595390079.053,-150.879,-43.457,-41.992,-90.332,0.000,0
1595390079.057,-133.789,-49.316,-44.434,-74.219,0.000,0
1595390079.061,-15.625,-43.945,-43.457,-63.477,0.000,0
1595390079.065,20.020,-40.527,-45.410,-42.480,0.000,0
1595390079.069,-67.871,-47.852,-44.922,-29.297,0.000,0
1595390079.073,-91.309,-49.805,-43.945,-22.461,0.000,0
1595390079.076,2.441,-50.781,-48.828,-13.184,0.000,0
1595390079.080,64.941,-60.059,-49.316,4.883,0.000,0
1595390079.084,12.695,-63.477,-45.898,9.277,0.000,0
1595390079.088,-41.016,-52.734,-38.086,17.090,0.000,0
1595390079.092,25.391,-52.734,-39.551,27.344,0.000,0
1595390079.096,110.840,-57.129,-42.480,38.574,0.000,0
1595390079.100,71.777,-49.316,-38.574,53.711,0.000,0
1595390079.104,-6.836,-47.363,-41.992,58.594,0.000,0
1595390079.108,24.414,-51.270,-46.387,65.430,0.000,0
1595390079.112,119.629,-47.363,-45.410,61.523,0.000,0
1595390079.116,117.676,-42.480,-42.480,70.801,0.000,0
1595390079.119,27.344,-46.387,-40.039,82.031,0.000,0
1595390079.123,21.484,-54.688,-42.480,77.637,0.000,0
1595390079.127,116.211,-55.664,-35.156,82.520,0.000,0
1595390079.131,144.531,-49.316,-29.785,86.426,0.000,0
1595390079.135,59.570,-45.898,-36.133,89.844,0.000,0
1595390079.139,19.043,-47.363,-40.039,86.914,0.000,0
1595390079.143,91.309,-49.316,-39.062,83.496,0.000,0
1595390079.147,150.879,-41.504,-33.691,90.332,0.000,0
1595390079.151,81.543,-40.527,-29.297,85.449,0.000,0
1595390079.155,-0.977,-46.875,-31.250,80.078,0.000,0
1595390079.159,52.734,-48.340,-33.203,78.613,0.000,0
1595390079.162,138.184,-48.828,-28.320,79.102,0.000,0
1595390079.166,99.121,-44.922,-25.391,83.496,0.000,0
1595390079.170,3.418,-47.363,-29.785,76.172,0.000,0
1595390079.174,25.391,-50.293,-28.809,70.801,0.000,0
1595390079.178,129.395,-51.758,-24.414,79.102,0.000,0
1595390079.182,130.371,-52.246,-23.926,82.520,0.000,0
1595390079.186,25.879,-50.781,-26.367,80.566,0.000,0
1595390079.190,10.742,-52.734,-26.367,82.031,0.000,0
1595390079.194,107.422,-49.805,-24.902,72.754,0.000,0
1595390079.198,138.672,-48.828,-21.484,71.289,0.000,0
1595390079.201,64.453,-45.410,-15.137,85.938,0.000,0
1595390079.205,13.672,-41.992,-18.555,81.055,0.000,0
1595390079.209,70.801,-42.480,-21.484,64.941,0.000,0
1595390079.213,129.395,-41.504,-23.926,64.941,0.000,0
1595390079.217,62.012,-47.852,-32.227,63.477,0.000,0
1595390079.221,-6.348,-51.270,-34.668,63.965,0.000,0
1595390079.225,42.480,-50.293,-23.926,67.871,0.000,0
1595390079.229,121.094,-49.805,-20.508,64.941,0.000,0
1595390079.233,87.402,-48.828,-25.879,65.430,0.000,0
1595390079.237,-8.301,-48.340,-21.484,60.547,0.000,0
1595390079.241,0.977,-46.387,-18.066,51.758,0.000,0
1595390079.244,96.680,-44.922,-20.508,48.828,0.000,0
1595390079.248,100.586,-41.992,-23.926,50.781,0.000,0
1595390079.252,4.395,-45.410,-26.855,49.316,0.000,0
1595390079.256,-18.555,-48.340,-30.762,47.852,0.000,0
1595390079.260,69.824,-49.316,-27.832,55.664,0.000,0
1595390079.264,103.516,-48.340,-26.367,52.734,0.000,0
1595390079.268,23.438,-41.504,-25.879,47.852,0.000,0
1595390079.272,-32.227,-47.363,-25.879,52.734,0.000,0
1595390079.276,25.879,-53.223,-25.879,50.781,0.000,0
1595390079.280,97.168,-49.805,-25.391,51.758,0.000,0
1595390079.284,47.363,-52.246,-27.344,48.828,0.000,0
1595390079.287,-38.086,-52.734,-31.250,32.715,0.000,0
1595390079.291,1.465,-55.664,-33.203,31.250,0.000,0
1595390079.295,88.379,-55.176,-28.809,38.574,0.000,0
1595390079.299,63.965,-46.387,-24.414,41.016,0.000,0
1595390079.303,-20.020,-42.969,-23.926,41.992,0.000,0
1595390079.307,-17.578,-45.898,-29.785,35.156,0.000,0
1595390079.311,67.383,-48.340,-29.297,31.250,0.000,0
1595390079.315,82.520,-52.246,-25.391,30.762,0.000,0
1595390079.319,-10.254,-60.059,-28.320,31.250,0.000,0
1595390079.323,-49.316,-62.500,-30.762,25.391,0.000,0
1595390079.326,41.992,-59.082,-27.832,21.973,0.000,0
1595390079.330,89.844,-50.781,-35.156,17.578,0.000,0
1595390079.334,11.719,-48.828,-43.457,11.230,0.000,0
1595390079.338,-41.504,-56.152,-45.898,15.137,0.000,0
1595390079.342,12.207,-56.641,-44.434,3.418,0.000,0
1595390079.346,62.012,-60.059,-43.945,-11.719,0.000,0
1595390079.350,16.602,-63.965,-38.086,-2.441,0.000,0
1595390079.354,-51.758,-55.664,-30.273,8.789,0.000,0
1595390079.358,-21.973,-49.316,-27.344,11.230,0.000,0
1595390079.362,70.312,-48.828,-21.973,8.301,0.000,0
1595390079.366,57.129,-49.316,-20.996,8.301,0.000,0
1595390079.369,-42.969,-42.969,-22.461,11.230,0.000,0
1595390079.373,-44.922,-46.875,-24.414,12.207,0.000,0
1595390079.377,45.410,-58.105,-19.043,10.254,0.000,0
1595390079.381,72.266,-58.594,-20.508,9.766,0.000,0
1595390079.385,-5.859,-58.105,-20.996,20.508,0.000,0
1595390079.389,-41.992,-58.105,-12.695,26.855,0.000,0
1595390079.393,37.598,-59.570,-15.137,24.902,0.000,0
1595390079.397,88.379,-55.176,-20.996,23.926,0.000,0
1595390079.401,14.160,-52.246,-24.414,19.531,0.000,0
1595390079.405,-54.688,-53.223,-25.391,11.719,0.000,0
1595390079.409,-5.371,-50.781,-28.809,8.789,0.000,0
1595390079.412,77.148,-47.363,-23.438,9.766,0.000,0
1595390079.416,33.691,-48.340,-19.043,12.207,0.000,0
1595390079.420,-58.594,-57.617,-19.531,13.184,0.000,0
1595390079.424,-41.016,-59.570,-14.160,12.207,0.000,0
1595390079.428,53.711,-54.199,-12.207,13.184,0.000,0
1595390079.432,54.199,-53.223,-16.113,13.184,0.000,0
1595390079.436,-44.922,-53.223,-11.719,15.137,0.000,0
1595390079.440,-54.199,-53.711,-6.348,16.602,0.000,0
1595390079.444,37.598,-50.781,-9.277,14.648,0.000,0
1595390079.448,66.406,-50.781,-8.789,17.578,0.000,0
1595390079.451,-10.254,-48.340,-11.230,16.113,0.000,0
1595390079.455,-58.105,-43.457,-21.484,10.254,0.000,0
1595390079.459,21.484,-41.016,-19.043,16.113,0.000,0
1595390079.463,87.402,-39.062,-11.719,18.555,0.000,0
1595390079.467,12.207,-41.504,-17.090,17.090,0.000,0
1595390079.471,-67.383,-46.387,-19.531,19.043,0.000,0
1595390079.475,-17.578,-49.805,-16.113,18.066,0.000,0
1595390079.479,65.918,-53.711,-20.020,8.789,0.000,2
1595390079.483,35.156,-53.711,-25.879,3.906,0.000,0
1595390079.487,-58.594,-46.875,-26.855,8.301,0.000,0
1595390079.491,-41.992,-47.852,-28.320,11.230,0.000,0
1595390079.494,54.688,-45.410,-30.762,8.301,0.000,0
1595390079.498,56.641,-40.527,-31.250,5.859,0.000,0
1595390079.502,-28.320,-47.852,-23.926,11.719,0.000,0
1595390079.506,-41.504,-49.316,-20.020,14.160,0.000,0
1595390079.510,39.551,-46.875,-16.602,3.906,0.000,0
1595390079.514,70.312,-43.457,-10.742,7.324,0.000,0
1595390079.518,-3.906,-43.945,-13.184,20.020,0.000,0
1595390079.522,-57.617,-45.410,-14.160,26.855,0.000,0
1595390079.526,7.324,-41.504,-13.672,19.531,0.000,0
1595390079.530,67.871,-45.410,-20.508,10.254,0.000,0
1595390079.534,15.625,-47.852,-18.555,13.184,0.000,0
1595390079.537,-61.035,-41.992,-12.207,15.137,0.000,0
1595390079.541,-28.809,-44.922,-17.578,3.418,0.000,0
1595390079.545,58.105,-44.922,-23.438,3.906,0.000,0
1595390079.549,41.016,-41.504,-21.973,19.043,0.000,0
1595390079.553,-48.828,-44.434,-19.043,20.996,0.000,0
1595390079.557,-44.922,-48.340,-15.137,15.625,0.000,0
1595390079.561,54.199,-48.828,-12.207,18.066,0.000,0
1595390079.565,68.848,-45.410,-18.555,24.414,0.000,0
1595390079.569,-28.320,-45.898,-20.508,17.090,0.000,0
1595390079.573,-62.500,-44.434,-14.648,14.648,0.000,0
1595390079.576,21.484,-40.527,-11.230,18.066,0.000,0
1595390079.580,81.055,-38.574,-10.254,23.438,0.000,0
1595390079.584,0.977,-43.945,-10.254,19.043,0.000,0
1595390079.588,-68.848,-45.410,-7.812,14.648,0.000,0
1595390079.592,-8.789,-38.574,-7.324,18.555,0.000,0
1595390079.596,65.918,-31.250,-10.254,8.789,0.000,0
1595390079.600,27.832,-33.203,-12.207,1.953,0.000,0
1595390079.604,-57.617,-44.434,-12.695,4.395,0.000,0
1595390079.608,-29.297,-42.969,-12.695,10.254,0.000,0
1595390079.612,65.918,-41.504,-9.766,10.742,0.000,0
1595390079.616,57.129,-39.551,-5.371,9.766,0.000,0
1595390079.619,-41.992,-39.551,-6.348,16.113,0.000,0
1595390079.623,-53.223,-41.504,-8.301,8.789,0.000,0
1595390079.627,38.086,-44.922,-9.277,-1.953,0.000,0
1595390079.631,59.570,-52.734,-16.113,-6.836,0.000,0
1595390079.635,-31.250,-50.293,-17.578,-3.906,0.000,0
1595390079.639,-72.266,-46.875,-14.160,-6.348,0.000,0
1595390079.643,7.812,-45.898,-11.719,-10.254,0.000,0
1595390079.647,62.012,-45.410,-12.695,-4.395,0.000,0
1595390079.651,0.488,-43.457,-16.602,0.488,0.000,0
1595390079.655,-63.965,-44.922,-19.531,-2.441,0.000,0
1595390079.659,-15.137,-47.363,-21.484,-4.883,0.000,0
1595390079.662,60.547,-42.480,-19.043,0.488,0.000,0
1595390079.666,20.020,-44.434,-22.949,1.465,0.000,0
1595390079.670,-71.289,-47.363,-29.297,-3.418,0.000,0
1595390079.674,-55.176,-46.875,-25.879,-1.953,0.000,0
1595390079.678,41.016,-40.039,-19.531,-3.418,0.000,0
1595390079.682,41.504,-36.133,-20.996,-6.348,0.000,0
1595390079.686,-46.875,-34.180,-23.438,-2.930,0.000,0
1595390079.690,-60.059,-36.133,-24.902,-8.301,0.000,0
1595390079.694,19.043,-40.039,-22.949,-11.230,0.000,0
1595390079.698,48.828,-38.574,-20.996,-7.324,0.000,0
1595390079.701,-19.043,-37.598,-15.625,-3.418,0.000,0
1595390079.705,-57.617,-38.574,-12.207,0.000,0.000,0
1595390079.709,-1.953,-45.898,-11.230,-1.465,0.000,0
1595390079.713,54.199,-50.293,-17.090,-2.930,0.000,0
1595390079.717,3.418,-44.434,-22.461,5.859,0.000,0
1595390079.721,-63.965,-42.969,-20.508,12.695,0.000,0
1595390079.725,-15.137,-46.875,-20.996,9.766,0.000,0
1595390079.729,66.895,-48.828,-22.461,6.348,0.000,0
1595390079.733,43.945,-50.781,-21.973,10.254,0.000,0
1595390079.737,-49.805,-52.246,-23.438,8.789,0.000,0
1595390079.741,-46.875,-50.781,-20.508,8.301,0.000,0
1595390079.744,50.293,-48.340,-13.184,8.789,0.000,0
1595390079.748,60.547,-45.898,-10.742,3.418,0.000,0
1595390079.752,-31.250,-48.340,-9.277,6.836,0.000,0
1595390079.756,-59.082,-52.734,-11.230,12.207,0.000,0
1595390079.760,26.367,-57.129,-19.043,3.906,0.000,0
1595390079.764,63.477,-60.547,-19.531,0.977,0.000,0
1595390079.768,-13.184,-60.059,-16.113,4.395,0.000,0
1595390079.772,-69.824,-58.594,-17.090,5.859,0.000,0
1595390079.776,-13.184,-59.570,-12.207,0.977,0.000,0
1595390079.780,60.059,-52.246,-4.883,2.930,0.000,0
1595390079.784,15.625,-41.992,1.465,13.184,0.000,0
1595390079.787,-57.617,-44.434,0.488,10.254,0.000,0
1595390079.791,-17.090,-48.828,-4.883,5.859,0.000,0
1595390079.795,57.617,-51.758,-9.277,1.465,0.000,0
1595390079.799,37.109,-54.199,-8.301,6.348,0.000,0
1595390079.803,-45.410,-53.711,-9.766,14.648,0.000,0
1595390079.807,-50.293,-52.734,-16.113,1.953,0.000,0
1595390079.811,40.039,-48.828,-14.160,0.977,0.000,0
1595390079.815,60.547,-48.828,-16.113,0.977,0.000,0
1595390079.819,-31.738,-54.199,-21.973,-3.418,0.000,0
1595390079.823,-68.359,-51.758,-21.973,0.488,0.000,0
1595390079.826,18.555,-51.270,-16.113,1.953,0.000,0
1595390079.830,70.312,-53.223,-17.578,6.836,0.000,0
1595390079.834,4.395,-50.293,-22.461,11.230,0.000,0
1595390079.838,-65.918,-54.688,-28.320,11.719,0.000,0
1595390079.842,-6.836,-55.176,-27.344,8.789,0.000,0
1595390079.846,76.172,-50.293,-23.438,15.137,0.000,0
1595390079.850,27.832,-48.340,-24.902,22.949,0.000,0
1595390079.854,-65.918,-51.270,-25.879,20.508,0.000,0
1595390079.858,-48.828,-59.082,-26.855,12.207,0.000,0
1595390079.862,51.758,-59.082,-28.809,5.371,0.000,0
1595390079.866,43.945,-49.805,-29.297,7.324,0.000,0
1595390079.869,-59.570,-48.828,-31.738,6.348,0.000,0
1595390079.873,-64.453,-58.105,-36.133,6.836,0.000,0
1595390079.877,30.273,-58.594,-33.203,4.883,0.000,0
1595390079.881,56.641,-54.688,-33.203,4.395,0.000,0
1595390079.885,-22.949,-49.316,-31.738,17.578,0.000,0
1595390079.889,-57.129,-43.945,-27.344,14.648,0.000,0
1595390079.893,26.367,-46.875,-27.344,16.113,0.000,0
1595390079.897,74.219,-50.293,-24.902,19.043,0.000,0
1595390079.901,5.859,-48.340,-20.996,14.160,0.000,0
1595390079.905,-60.059,-47.363,-22.461,20.508,0.000,0
1595390079.909,-19.043,-49.316,-23.926,12.695,0.000,0
1595390079.912,67.383,-44.922,-21.484,8.301,0.000,0
1595390079.916,30.762,-44.922,-19.043,11.230,0.000,0
1595390079.920,-63.477,-51.270,-15.625,15.137,0.000,0
1595390079.924,-47.852,-54.199,-16.113,11.230,0.000,0
1595390079.928,43.457,-50.781,-20.020,0.977,0.000,0
1595390079.932,46.875,-47.363,-21.484,-0.488,0.000,0
1595390079.936,-51.758,-55.176,-23.438,-2.441,0.000,0
1595390079.940,-75.684,-57.129,-20.996,-7.324,0.000,0
1595390079.944,18.066,-47.852,-20.996,-9.277,0.000,0
1595390079.948,64.941,-47.363,-26.855,-2.930,0.000,0
1595390079.951,-9.766,-49.805,-27.832,5.371,0.000,0
1595390079.955,-69.336,-48.828,-26.855,0.488,0.000,0
1595390079.959,-5.371,-47.363,-21.973,0.977,0.000,0
1595390079.963,63.477,-45.898,-20.508,4.883,0.000,0
1595390079.967,7.324,-47.852,-24.414,1.953,0.000,0
1595390079.971,-69.336,-48.828,-24.414,-1.465,0.000,0
1595390079.975,-23.926,-44.434,-21.484,-2.930,0.000,0
1595390079.979,61.523,-33.691,-17.090,-0.977,0.000,0
1595390079.983,26.855,-39.062,-14.648,-8.789,0.000,0
1595390079.987,-65.430,-51.270,-18.555,-13.184,0.000,0
1595390079.991,-48.828,-49.316,-19.531,-8.789,0.000,0
1595390079.994,42.480,-47.852,-20.996,-15.137,0.000,0
1595390079.998,51.270,-51.270,-26.855,-12.695,0.000,0
1595390080.002,-39.551,-49.316,-26.367,-7.812,0.000,0
1595390080.006,-74.219,-44.434,-26.367,-16.113,0.000,0
1595390080.010,18.555,-45.898,-24.414,-15.137,0.000,0
1595390080.014,58.594,-43.457,-21.484,-11.719,0.000,0
1595390080.018,-20.508,-42.480,-25.391,-6.348,0.000,0
1595390080.022,-64.453,-45.898,-25.879,-4.883,0.000,0
1595390080.026,5.371,-47.852,-25.391,-10.254,0.000,0
1595390080.030,63.965,-52.246,-30.762,-7.812,0.000,0
1595390080.034,6.348,-50.293,-26.855,-6.836,0.000,0
1595390080.037,-71.777,-50.293,-29.297,-8.789,0.000,0
1595390080.041,-42.969,-50.293,-27.832,-7.324,0.000,0
1595390080.045,45.898,-44.922,-19.531,-4.395,0.000,0
1595390080.049,28.809,-47.852,-21.484,-1.465,0.000,0
1595390080.053,-68.848,-51.758,-20.996,0.000,0.000,0
1595390080.057,-64.941,-50.781,-16.113,-6.836,0.000,0
1595390080.061,37.598,-49.316,-9.277,-9.766,0.000,0
1595390080.065,53.711,-47.852,-11.230,-3.906,0.000,0
1595390080.069,-44.434,-47.363,-13.672,5.859,0.000,0
1595390080.073,-81.543,-52.246,-18.066,0.000,0.000,0
1595390080.076,-1.953,-54.199,-20.020,-11.719,0.000,0
1595390080.080,54.688,-49.805,-21.484,-0.488,0.000,0
1595390080.084,-6.348,-51.758,-24.902,4.883,0.000,0
1595390080.088,-76.660,-58.594,-26.855,0.488,0.000,0
1595390080.092,-21.973,-55.664,-31.738,-5.371,0.000,0
1595390080.096,53.223,-53.711,-33.203,-10.742,0.000,0
1595390080.100,5.371,-58.594,-32.227,-6.348,0.000,0
1595390080.104,-72.754,-57.129,-30.762,0.488,0.000,0
1595390080.108,-31.250,-48.828,-24.414,-1.953,0.000,0
1595390080.112,55.176,-49.805,-24.902,-5.859,0.000,0
1595390080.116,38.574,-55.176,-31.250,0.977,0.000,0
1595390080.119,-48.340,-51.270,-33.203,1.953,0.000,0
1595390080.123,-54.199,-48.340,-33.691,-6.836,0.000,0
1595390080.127,37.598,-52.246,-29.785,-1.465,0.000,0
1595390080.131,64.453,-52.246,-28.320,6.348,0.000,0
1595390080.135,-21.973,-46.875,-25.391,9.277,0.000,0
1595390080.139,-71.777,-48.340,-22.461,0.000,0.000,0
1595390080.143,5.371,-51.270,-23.438,-11.230,0.000,0
1595390080.147,58.105,-47.363,-29.785,-11.719,0.000,0
1595390080.151,-13.184,-49.316,-33.203,-10.254,0.000,0
1595390080.155,-83.008,-52.734,-25.879,-7.324,0.000,0
1595390080.159,-37.598,-52.246,-26.367,-13.672,0.000,0
1595390080.162,44.434,-49.805,-32.227,-9.277,0.000,0
1595390080.166,10.254,-52.734,-34.180,-10.254,0.000,0
1595390080.170,-79.102,-48.828,-31.250,-13.184,0.000,0
1595390080.174,-59.570,-43.945,-27.832,-10.254,0.000,0
1595390080.178,31.738,-49.316,-31.250,-14.648,0.000,0
1595390080.182,35.645,-44.434,-31.738,-7.324,0.000,0
1595390080.186,-50.781,-41.504,-24.902,-5.371,0.000,0
1595390080.190,-65.430,-44.922,-21.973,-6.836,0.000,0
1595390080.194,25.879,-41.992,-21.484,-3.418,0.000,0
1595390080.198,58.594,-45.898,-20.996,-5.859,0.000,0
1595390080.201,-23.438,-45.410,-20.020,-2.441,0.000,0
1595390080.205,-70.801,-46.875,-26.367,2.930,0.000,0
1595390080.209,4.883,-44.434,-31.738,-0.977,0.000,0
1595390080.213,74.707,-41.016,-32.715,-2.441,0.000,0
1595390080.217,11.719,-45.410,-31.738,0.000,0.000,0
1595390080.221,-78.613,-41.992,-32.227,-3.906,0.000,0
1595390080.225,-40.527,-40.039,-32.715,-8.301,0.000,0
1595390080.229,40.039,-46.387,-31.250,-16.602,0.000,0
1595390080.233,18.066,-47.852,-31.738,-10.742,0.000,0
1595390080.237,-72.266,-50.293,-34.668,-9.277,0.000,0
1595390080.241,-62.500,-55.176,-37.598,-20.996,0.000,0
1595390080.244,27.832,-51.758,-35.156,-25.391,0.000,0
1595390080.248,31.738,-48.828,-35.645,-16.602,0.000,0
1595390080.252,-51.758,-49.316,-37.598,-10.742,0.000,0
1595390080.256,-79.102,-50.781,-35.156,-16.602,0.000,0
1595390080.260,8.789,-45.410,-34.668,-12.207,0.000,0
1595390080.264,53.223,-47.363,-39.551,-14.648,0.000,0
1595390080.268,-19.043,-52.734,-41.504,-8.789,0.000,0
1595390080.272,-68.848,-49.805,-40.527,-1.465,0.000,0
1595390080.276,-9.766,-52.246,-40.527,-12.207,0.000,0
1595390080.280,42.969,-56.641,-44.922,-16.602,0.000,0
1595390080.284,-15.137,-56.152,-46.875,-12.695,0.000,0
1595390080.287,-89.355,-56.641,-40.039,-10.742,0.000,0
1595390080.291,-48.828,-53.711,-35.645,-13.672,0.000,0
1595390080.295,34.668,-52.246,-36.621,-10.742,0.000,0
1595390080.299,12.695,-60.059,-41.504,-10.254,0.000,0
1595390080.303,-78.613,-63.965,-44.434,-17.090,0.000,0
1595390080.307,-72.266,-57.617,-43.945,-17.090,0.000,0
1595390080.311,19.531,-54.199,-43.457,-19.531,0.000,0
1595390080.315,33.691,-51.758,-40.527,-15.137,0.000,0
1595390080.319,-49.805,-46.875,-36.621,-5.371,0.000,0
1595390080.323,-73.242,-42.480,-34.180,1.953,0.000,0
1595390080.326,5.371,-41.016,-32.715,-13.672,0.000,0
1595390080.330,51.758,-43.457,-35.645,-23.438,0.000,0
1595390080.334,-19.531,-47.363,-35.645,-10.254,0.000,0
1595390080.338,-81.055,-50.293,-33.691,-9.766,0.000,0
1595390080.342,-19.043,-43.945,-32.715,-8.789,0.000,0
1595390080.346,55.176,-41.504,-35.156,-4.395,0.000,0
1595390080.350,12.695,-46.875,-45.410,-6.348,0.000,0
1595390080.354,-63.965,-45.410,-50.293,-2.441,0.000,0
1595390080.358,-41.992,-50.781,-44.922,-1.465,0.000,0
1595390080.362,31.738,-55.664,-37.109,-8.301,0.000,0
1595390080.366,28.320,-52.734,-29.785,-5.859,0.000,0
1595390080.369,-58.105,-57.129,-24.902,-1.465,0.000,0
1595390080.373,-72.754,-61.523,-24.902,-1.465,0.000,0
1595390080.377,21.973,-61.035,-28.320,8.301,0.000,0
1595390080.381,50.293,-56.641,-33.203,0.488,0.000,0
1595390080.385,-34.180,-58.594,-37.598,-7.324,0.000,0
1595390080.389,-72.754,-58.105,-40.527,-4.395,0.000,0
1595390080.393,-6.348,-53.223,-42.969,-15.137,0.000,0
1595390080.397,44.434,-57.129,-42.480,-15.625,0.000,0
1595390080.401,-15.625,-57.617,-41.016,-8.789,0.000,0
1595390080.405,-77.637,-52.734,-41.016,-2.930,0.000,0
1595390080.409,-16.602,-48.340,-34.668,-5.859,0.000,0
1595390080.412,58.594,-47.363,-32.715,-11.230,0.000,0
1595390080.416,13.184,-47.363,-34.668,-6.836,0.000,0
1595390080.420,-74.707,-49.316,-35.645,-4.395,0.000,0
1595390080.424,-62.012,-51.758,-39.551,-9.766,0.000,0
1595390080.428,27.344,-48.828,-40.039,-22.461,0.000,0
1595390080.432,25.879,-50.293,-36.621,-25.391,0.000,0
1595390080.436,-64.453,-58.594,-38.086,-18.066,0.000,0
1595390080.440,-79.590,-56.152,-41.016,-13.672,0.000,0
1595390080.444,7.324,-55.176,-40.039,-12.695,0.000,0
1595390080.448,48.340,-53.711,-41.992,-9.277,0.000,0
1595390080.451,-37.598,-54.688,-40.527,-5.859,0.000,0
1595390080.455,-89.844,-63.965,-40.527,-7.324,0.000,0
1595390080.459,-9.277,-60.547,-37.598,-12.695,0.000,0
1595390080.463,63.965,-54.688,-35.156,-8.301,0.000,0
1595390080.467,2.441,-54.199,-40.527,-4.395,0.000,0
1595390080.471,-73.730,-55.664,-48.340,-11.230,0.000,0
1595390080.475,-21.973,-56.641,-47.363,-1.465,0.000,0
1595390080.479,61.523,-49.805,-43.457,2.930,0.000,0
1595390080.483,28.809,-47.363,-45.410,-1.953,0.000,0
