timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1596692512.888,-30.273,-15.137,-2.441,-32.715,0.000,0
1596692512.892,-21.484,-14.648,1.953,-25.879,0.000,0
1596692512.896,-14.160,-17.090,2.930,-21.973,0.000,0
1596692512.900,-17.090,-20.996,1.953,-20.508,0.000,0
1596692512.904,-19.531,-18.555,4.883,-21.973,0.000,0
1596692512.908,-12.695,-12.695,7.812,-16.602,0.000,0
1596692512.912,-11.230,-14.160,4.395,-5.859,0.000,0
1596692512.916,-16.113,-19.043,-4.883,-16.602,0.000,0
1596692512.920,-19.531,-16.113,-3.418,-28.809,0.000,0
1596692512.923,-17.090,-14.160,0.488,-19.043,0.000,0
1596692512.927,-6.836,-16.602,0.977,-3.418,0.000,0
1596692512.931,2.441,-12.695,4.883,-4.883,0.000,0
1596692512.935,1.953,-10.742,1.465,-19.043,0.000,0
1596692512.939,-3.906,-14.160,-2.441,-15.625,0.000,0
1596692512.943,-0.488,-14.648,4.883,-8.789,0.000,0
1596692512.947,2.930,-9.766,10.254,-9.766,0.000,0
1596692512.951,1.465,-6.348,6.836,-11.719,0.000,0
1596692512.955,1.465,-8.789,-0.977,-16.602,0.000,0
1596692512.959,4.395,-15.137,-1.465,-10.254,0.000,0
1596692512.963,6.348,-11.230,-0.488,-3.418,0.000,0
1596692512.966,3.418,-8.789,0.977,-10.742,0.000,0
1596692512.970,-6.348,-22.461,0.977,-20.508,0.000,0
1596692512.974,-8.789,-21.484,-3.906,-16.602,0.000,0
1596692512.978,-7.812,-14.648,-1.953,-7.324,0.000,0
1596692512.982,-19.043,-16.113,0.000,-4.883,0.000,0
1596692512.986,-23.926,-15.137,-1.953,-16.113,0.000,0
1596692512.990,-14.648,-15.137,-3.418,-8.789,0.000,0
1596692512.994,-8.789,-14.648,-5.859,-1.465,0.000,0
1596692512.998,-3.418,-14.160,-4.883,-9.277,0.000,0
1596692513.002,-1.953,-15.137,-0.977,-18.555,0.000,0
1596692513.006,-9.277,-20.508,2.441,-21.484,0.000,0
1596692513.009,-18.555,-13.672,6.348,-18.066,0.000,0
1596692513.013,-16.113,-8.301,5.371,-13.672,0.000,0
1596692513.017,-20.996,-22.461,0.488,-17.578,0.000,0
1596692513.021,-26.367,-26.367,-4.883,-25.879,0.000,0
1596692513.025,-18.555,-21.484,-5.371,-15.625,0.000,0
1596692513.029,-4.883,-20.020,0.000,-6.836,0.000,0
1596692513.033,-10.254,-20.996,-4.395,-19.531,0.000,0
1596692513.037,-20.508,-21.484,-13.184,-27.832,0.000,0
1596692513.041,-16.113,-19.043,-10.254,-18.555,0.000,0
1596692513.045,-8.301,-18.066,-7.812,-10.742,0.000,0
1596692513.048,-11.230,-20.020,-10.742,-13.184,0.000,0
1596692513.052,-15.137,-22.461,-8.301,-13.672,0.000,0
1596692513.056,-14.648,-27.344,-4.395,-21.484,0.000,0
1596692513.060,-9.277,-24.902,-3.418,-20.508,0.000,0
1596692513.064,-0.977,-28.320,-2.930,-6.836,0.000,0
1596692513.068,-0.977,-20.996,-4.883,-15.137,0.000,0
1596692513.072,-10.254,-13.184,-8.301,-25.879,0.000,0
1596692513.076,-18.066,-16.113,-8.789,-14.648,0.000,0
1596692513.080,-14.160,-11.719,-8.789,-10.742,0.000,0
1596692513.084,-15.625,-6.348,-12.695,-24.902,0.000,0
1596692513.088,-18.066,-7.324,-15.625,-33.691,0.000,0
1596692513.091,-19.043,-14.160,-17.090,-25.879,0.000,0
1596692513.095,-13.184,-16.113,-14.648,-12.695,0.000,0
1596692513.099,-11.719,-16.602,-9.766,-20.508,0.000,0
1596692513.103,-11.230,-17.578,-7.324,-24.414,0.000,0
1596692513.107,-5.371,-12.695,-5.371,-15.137,0.000,0
1596692513.111,0.977,-8.789,-3.906,-5.859,0.000,0
1596692513.115,4.395,-7.324,-2.441,-12.695,0.000,0
1596692513.119,-6.348,-12.207,-1.465,-24.414,0.000,0
1596692513.123,-11.719,-13.672,-4.395,-20.996,0.000,0
1596692513.127,-7.324,-13.184,-7.324,-7.324,0.000,0
1596692513.131,-7.812,-15.137,-4.395,-6.836,0.000,0
1596692513.134,-2.441,-20.996,0.977,-17.090,0.000,0
1596692513.138,6.348,-19.531,1.953,-13.672,0.000,0
1596692513.142,0.488,-8.301,6.348,-0.488,0.000,0
1596692513.146,-6.348,-7.812,10.254,0.977,0.000,0
1596692513.150,-8.301,-11.230,11.719,-5.371,0.000,0
1596692513.154,-12.207,-5.371,7.812,-4.883,0.000,0
1596692513.158,-7.812,-3.418,3.418,-10.742,0.000,0
1596692513.162,-4.883,-9.766,1.953,-5.859,0.000,0
1596692513.166,-10.742,-13.184,-0.488,-13.672,0.000,0
1596692513.170,-14.648,-10.254,4.883,-31.738,0.000,0
1596692513.173,-15.625,-2.441,9.766,-25.879,0.000,0
1596692513.177,-17.578,-3.418,5.371,-15.625,0.000,0
1596692513.181,-16.113,-17.578,-1.465,-11.230,0.000,0
1596692513.185,-22.949,-24.414,-10.742,-21.484,0.000,0
1596692513.189,-25.879,-14.648,-11.230,-28.809,0.000,0
1596692513.193,-19.043,-11.719,-10.254,-20.508,0.000,0
1596692513.197,-24.414,-15.137,-14.648,-16.602,0.000,0
1596692513.201,-24.902,-14.160,-17.090,-23.926,0.000,0
1596692513.205,-18.555,-9.277,-9.766,-27.832,0.000,0
1596692513.209,-12.695,-11.719,-6.836,-19.531,0.000,0
1596692513.213,3.906,-12.695,-8.301,-7.812,0.000,0
1596692513.216,-3.906,-13.184,-9.766,-14.648,0.000,0
1596692513.220,-25.879,-20.508,-14.160,-26.855,0.000,0
1596692513.224,-24.414,-26.855,-11.230,-22.461,0.000,0
1596692513.228,-17.578,-28.320,-6.836,-7.324,0.000,0
1596692513.232,-18.066,-24.414,-3.906,-18.066,0.000,0
1596692513.236,-19.531,-18.555,0.977,-34.180,0.000,0
1596692513.240,-19.043,-16.113,6.348,-20.508,0.000,0
1596692513.244,-12.207,-16.602,9.277,0.977,0.000,0
1596692513.248,-11.719,-15.625,6.348,-2.441,0.000,0
1596692513.252,-13.672,-16.113,-0.488,-17.090,0.000,0
1596692513.256,-9.277,-17.090,-3.418,-13.672,0.000,0
1596692513.259,-4.395,-15.137,-0.977,-3.418,0.000,0
1596692513.263,-1.465,-11.719,0.000,-7.324,0.000,0
1596692513.267,-4.883,-8.789,-4.395,-21.973,0.000,0
1596692513.271,-4.395,-8.301,-5.371,-21.484,0.000,0
1596692513.275,3.418,-4.395,2.441,-6.348,0.000,0
1596692513.279,-1.465,-5.859,4.883,-0.488,0.000,0
1596692513.283,-10.254,-9.766,-5.371,-19.043,0.000,0
1596692513.287,-11.719,-11.230,-9.277,-23.926,0.000,0
1596692513.291,-3.418,-13.184,-3.418,-3.906,0.000,0
1596692513.295,-2.930,-10.742,-5.371,-8.789,0.000,0
1596692513.298,-19.043,-7.324,-2.930,-21.973,0.000,0
1596692513.302,-21.973,-6.348,4.395,-16.113,0.000,0
1596692513.306,-21.973,-6.348,3.906,-10.742,0.000,0
1596692513.310,-21.973,-8.301,-2.441,-10.742,0.000,0
1596692513.314,-16.113,-6.348,0.000,-13.672,0.000,0
1596692513.318,-17.090,-9.766,-0.977,-22.461,0.000,0
1596692513.322,-15.625,-12.695,-6.348,-24.414,0.000,0
1596692513.326,-9.766,-7.324,-7.324,-24.414,0.000,0
1596692513.330,-13.184,-9.766,-9.277,-19.043,0.000,0
1596692513.334,-16.602,-17.578,-4.395,-12.695,0.000,0
1596692513.338,-13.672,-17.090,-1.465,-19.043,0.000,0
1596692513.341,-10.254,-10.254,-5.859,-13.184,0.000,0
1596692513.345,-9.277,-10.254,-3.906,-4.883,0.000,0
1596692513.349,-6.348,-12.695,4.883,-8.789,0.000,0
1596692513.353,-14.160,-15.625,6.348,-16.602,0.000,0
1596692513.357,-20.508,-16.602,4.883,-14.160,0.000,0
1596692513.361,-11.719,-17.578,6.348,-7.812,0.000,0
1596692513.365,-10.742,-18.066,3.906,-12.695,0.000,0
1596692513.369,-13.672,-15.625,5.371,-17.090,0.000,0
1596692513.373,-14.160,-10.254,5.371,-19.531,0.000,0
1596692513.377,-5.859,-7.812,2.930,-9.277,0.000,1
1596692513.381,0.000,-12.695,1.465,-2.930,0.000,0
1596692513.384,-10.742,-12.207,-1.465,-30.273,0.000,0
1596692513.388,-10.742,-9.766,-1.465,-30.762,0.000,0
1596692513.392,-1.953,-18.066,-8.301,-14.648,0.000,0
1596692513.396,-0.977,-14.160,-4.395,-8.789,0.000,0
1596692513.400,-1.953,-8.789,2.930,-10.254,0.000,0
1596692513.404,-4.395,-16.602,-3.418,-20.996,0.000,0
1596692513.408,-13.672,-20.020,-15.625,-26.855,0.000,0
1596692513.412,-13.184,-19.043,-11.230,-17.578,0.000,0
1596692513.416,-2.441,-20.996,-1.953,-13.672,0.000,0
1596692513.420,-4.883,-18.066,-0.977,-20.508,0.000,0
1596692513.423,-10.742,-17.090,1.465,-14.160,0.000,0
1596692513.427,-4.395,-17.578,4.395,-6.348,0.000,0
1596692513.431,-6.348,-12.695,6.348,-10.254,0.000,0
1596692513.435,-11.719,-15.137,6.348,-14.160,0.000,0
1596692513.439,-10.254,-20.020,1.953,-7.812,0.000,0
1596692513.443,-0.977,-13.672,1.953,-6.836,0.000,0
1596692513.447,6.836,-11.719,5.371,-5.371,0.000,0
1596692513.451,2.930,-12.695,3.906,-9.277,0.000,0
1596692513.455,1.465,-9.277,0.977,-11.719,0.000,0
1596692513.459,1.953,-5.859,2.441,-4.395,0.000,0
1596692513.463,2.441,-7.324,-0.488,-8.789,0.000,0
1596692513.466,-0.488,-9.766,-5.859,-20.020,0.000,0
1596692513.470,-2.930,-15.625,-8.789,-17.578,0.000,0
1596692513.474,6.836,-13.184,-10.742,-10.254,0.000,0
1596692513.478,10.742,-8.301,-12.207,-2.930,0.000,0
1596692513.482,-1.953,-15.625,-10.254,-5.859,0.000,0
1596692513.486,-6.836,-14.648,-5.371,-11.230,0.000,0
1596692513.490,-2.441,-8.789,-2.930,-4.883,0.000,0
1596692513.494,3.418,-7.324,-1.953,3.906,0.000,0
1596692513.498,4.883,-2.930,-4.883,0.488,0.000,0
1596692513.502,-4.395,-5.859,-7.324,-10.742,0.000,0
1596692513.506,-3.418,-15.137,-3.906,-7.812,0.000,0
1596692513.509,4.395,-13.184,-0.488,5.371,0.000,0
1596692513.513,0.000,-15.625,-0.977,7.324,0.000,0
1596692513.517,-6.348,-17.090,-5.371,-9.277,0.000,0
1596692513.521,-11.719,-11.719,-11.719,-26.367,0.000,0
1596692513.525,-11.719,-6.348,-7.324,-16.602,0.000,0
1596692513.529,-8.301,-3.418,-3.906,-8.301,0.000,0
1596692513.533,-7.812,-7.324,-7.812,-20.508,0.000,0
1596692513.537,-17.578,-13.184,-6.348,-27.832,0.000,0
1596692513.541,-27.344,-14.648,-4.395,-22.949,0.000,0
1596692513.545,-17.578,-11.719,-3.906,-10.254,0.000,0
1596692513.548,-17.578,-13.184,-3.418,-16.602,0.000,0
1596692513.552,-29.785,-21.973,-5.371,-26.855,0.000,0
1596692513.556,-27.344,-26.855,-6.836,-19.043,0.000,0
1596692513.560,-17.090,-21.973,-4.395,-3.906,0.000,0
1596692513.564,-16.602,-17.578,-6.348,-10.254,0.000,0
1596692513.568,-19.043,-18.555,-7.324,-28.809,0.000,0
1596692513.572,-10.254,-19.531,-7.324,-22.949,0.000,0
1596692513.576,-2.441,-13.184,-10.254,-7.812,0.000,0
1596692513.580,-5.859,-6.836,-7.812,-10.742,0.000,0
1596692513.584,-10.254,-9.277,-2.441,-14.160,0.000,0
1596692513.588,-10.254,-13.672,-4.883,-11.230,0.000,0
1596692513.591,-3.906,-14.160,-10.742,-12.695,0.000,0
1596692513.595,5.859,-7.324,-4.395,-7.812,0.000,0
1596692513.599,1.465,-8.789,0.488,-6.348,0.000,0
1596692513.603,-16.602,-14.160,-4.395,-15.625,0.000,0
1596692513.607,-19.531,-8.301,-6.836,-14.160,0.000,0
1596692513.611,-7.324,-2.930,-5.859,-5.371,0.000,0
1596692513.615,-7.812,-7.324,-7.812,-13.184,0.000,0
1596692513.619,-16.113,-14.160,-7.812,-24.902,0.000,0
1596692513.623,-15.625,-10.254,-3.906,-22.949,0.000,0
1596692513.627,-16.602,-9.277,0.000,-15.137,0.000,0
1596692513.631,-21.973,-16.602,1.953,-11.230,0.000,0
1596692513.634,-19.043,-11.719,-2.930,-18.555,0.000,0
1596692513.638,-18.066,-8.789,-2.930,-20.508,0.000,0
1596692513.642,-20.996,-18.066,-0.977,-11.719,0.000,0
1596692513.646,-17.578,-20.508,-3.418,-4.395,0.000,0
1596692513.650,-20.020,-19.531,1.465,-15.137,0.000,0
1596692513.654,-23.438,-19.043,2.441,-19.043,0.000,0
1596692513.658,-19.043,-14.648,-1.465,-14.160,0.000,0
1596692513.662,-11.719,-16.113,3.418,-4.395,0.000,0
1596692513.666,-11.230,-23.926,0.000,-3.906,0.000,0
1596692513.670,-17.090,-18.555,2.930,-10.254,0.000,0
1596692513.673,-23.926,-20.020,2.930,-8.301,0.000,0
1596692513.677,-20.508,-27.832,-3.418,-11.230,0.000,0
1596692513.681,-16.602,-23.926,-2.441,-13.672,0.000,0
1596692513.685,-18.066,-19.043,1.953,-13.184,0.000,0
1596692513.689,-12.695,-14.648,8.789,-11.719,0.000,0
1596692513.693,-3.906,-9.766,10.742,-0.977,0.000,0
1596692513.697,-1.953,-8.789,5.859,2.441,0.000,0
1596692513.701,-7.324,-17.090,-3.418,-10.742,0.000,0
1596692513.705,-8.789,-18.066,-4.883,-10.254,0.000,0
1596692513.709,-2.441,-11.719,1.465,-1.465,0.000,0
1596692513.713,-3.418,-5.859,2.441,-2.930,0.000,0
1596692513.716,-5.859,-2.441,4.395,-16.113,0.000,0
1596692513.720,-5.371,-7.324,5.371,-15.137,0.000,0
1596692513.724,-7.324,-14.160,-1.465,-11.230,0.000,0
1596692513.728,3.906,-10.254,5.371,-8.301,0.000,0
1596692513.732,10.254,-6.836,12.207,-2.930,0.000,0
1596692513.736,-10.254,-13.184,0.488,-13.184,0.000,0
1596692513.740,-15.137,-16.113,-5.371,-15.137,0.000,0
1596692513.744,-9.277,-13.184,-5.371,-7.812,0.000,0
1596692513.748,-11.719,-6.836,-3.418,-10.254,0.000,0
1596692513.752,-11.719,-5.859,-5.859,-11.719,0.000,0
1596692513.756,-7.812,-10.254,-9.766,-8.789,0.000,0
1596692513.759,-5.371,-3.906,-10.742,-6.348,0.000,0
1596692513.763,-4.395,-6.348,-12.695,-12.695,0.000,0
1596692513.767,-12.207,-13.184,-7.812,-27.832,0.000,0
1596692513.771,-10.254,-8.301,0.488,-23.926,0.000,0
1596692513.775,-6.348,-6.348,3.418,-12.207,0.000,0
1596692513.779,-9.766,-8.301,6.836,-14.160,0.000,0
1596692513.783,-11.230,-7.812,6.348,-19.531,0.000,0
1596692513.787,-11.719,-9.766,2.930,-19.531,0.000,0
1596692513.791,-8.301,-14.648,0.000,-17.090,0.000,0
1596692513.795,-3.906,-20.996,-1.953,-16.113,0.000,0
1596692513.798,-1.953,-29.297,-4.883,-14.648,0.000,0
1596692513.802,-11.719,-26.367,-8.301,-13.672,0.000,0
1596692513.806,-21.484,-18.066,-6.348,-22.461,0.000,0
1596692513.810,-19.043,-22.949,-4.883,-22.949,0.000,0
1596692513.814,-8.301,-24.414,0.488,-11.719,0.000,0
1596692513.818,-3.418,-18.066,-1.953,-10.254,0.000,0
1596692513.822,-8.301,-15.137,-5.371,-12.207,0.000,0
1596692513.826,-0.977,-12.695,3.418,-3.418,0.000,0
1596692513.830,4.395,-15.625,1.953,-2.930,0.000,0
1596692513.834,-5.859,-17.090,-5.859,-14.648,0.000,0
1596692513.838,-2.930,-14.648,-3.418,-18.555,0.000,0
1596692513.841,6.836,-11.719,3.418,-14.160,0.000,0
1596692513.845,4.395,-5.859,3.418,-9.277,0.000,0
1596692513.849,-8.301,-2.930,0.000,-17.090,0.000,0
1596692513.853,-14.648,-10.742,-3.906,-21.973,0.000,0
1596692513.857,-4.883,-12.695,-0.488,-19.043,0.000,0
1596692513.861,-3.418,-8.789,3.418,-11.230,0.000,0
1596692513.865,-11.719,-14.648,5.859,-11.230,0.000,0
1596692513.869,-5.371,-20.996,7.812,-16.113,0.000,0
1596692513.873,1.465,-19.043,3.906,-16.602,0.000,0
1596692513.877,-7.812,-17.578,2.441,-20.020,0.000,0
1596692513.881,-9.277,-19.531,3.418,-17.578,0.000,0
1596692513.884,-7.324,-21.484,0.488,-16.113,0.000,0
1596692513.888,-8.301,-25.391,-2.441,-15.137,0.000,0
1596692513.892,-8.301,-23.926,-2.930,-13.672,0.000,0
1596692513.896,-5.371,-18.066,-2.441,-13.184,0.000,0
1596692513.900,-12.207,-21.484,-3.906,-16.113,0.000,0
1596692513.904,-14.160,-24.902,-3.906,-23.438,0.000,0
1596692513.908,-6.348,-23.438,-1.953,-13.184,0.000,0
1596692513.912,-1.953,-20.508,-3.418,-12.207,0.000,0
1596692513.916,-6.348,-22.461,-9.766,-22.949,0.000,0
1596692513.920,-0.977,-30.273,-3.418,-14.160,0.000,0
1596692513.923,3.418,-31.250,1.953,-1.953,0.000,0
1596692513.927,-15.625,-20.508,-12.207,-22.461,0.000,0
1596692513.931,-27.832,-10.254,-23.926,-48.828,0.000,0
1596692513.935,-31.250,-10.254,-15.625,-39.551,0.000,0
1596692513.939,-32.715,-7.324,-1.465,-25.879,0.000,0
1596692513.943,-23.926,-2.930,1.465,-33.203,0.000,0
1596692513.947,-14.160,-8.789,-0.488,-31.738,0.000,0
1596692513.951,-21.484,-16.602,1.953,-29.785,0.000,0
1596692513.955,-28.320,-15.625,5.371,-28.320,0.000,0
1596692513.959,-16.113,-13.672,5.371,-15.625,0.000,0
1596692513.963,-10.254,-13.184,3.906,-15.137,0.000,0
1596692513.966,-20.508,-20.020,1.953,-29.785,0.000,0
1596692513.970,-25.391,-22.949,1.465,-30.273,0.000,0
1596692513.974,-20.020,-18.555,5.371,-14.648,0.000,0
1596692513.978,-20.996,-25.391,0.977,-5.859,0.000,0
1596692513.982,-23.438,-23.438,2.441,-7.324,0.000,0
1596692513.986,-19.531,-13.672,11.230,-11.230,0.000,0
1596692513.990,-11.719,-11.719,11.719,-2.930,0.000,0
1596692513.994,-3.906,-19.531,9.766,7.812,0.000,0
1596692513.998,-6.836,-22.461,9.766,-5.859,0.000,0
1596692514.002,-10.742,-20.020,11.719,-16.113,0.000,0
1596692514.006,-6.348,-19.531,11.230,-11.719,0.000,0
1596692514.009,-2.441,-14.648,4.883,-10.254,0.000,0
1596692514.013,-5.859,-5.859,4.395,-9.766,0.000,0
1596692514.017,-8.301,-7.324,9.277,-7.812,0.000,0
1596692514.021,-11.230,-9.766,6.348,-14.160,0.000,0
1596692514.025,1.953,-3.906,3.906,-9.277,0.000,0
1596692514.029,8.301,-2.441,4.883,-1.953,0.000,0
1596692514.033,-12.207,-7.324,2.930,-7.812,0.000,0
1596692514.037,-13.184,-13.184,3.418,-6.348,0.000,0
1596692514.041,-7.812,-14.160,4.883,1.953,0.000,0
1596692514.045,-15.137,-7.324,2.930,0.000,0.000,0
1596692514.048,-23.438,-7.324,-6.348,-14.160,0.000,0
1596692514.052,-24.414,-10.254,-9.277,-20.020,0.000,0
1596692514.056,-20.508,-15.625,-1.465,-21.484,0.000,0
1596692514.060,-22.949,-20.020,3.418,-20.996,0.000,0
1596692514.064,-20.996,-17.090,1.953,-14.648,0.000,0
1596692514.068,-15.137,-16.602,5.371,-13.184,0.000,0
1596692514.072,-13.184,-21.973,6.836,-11.719,0.000,0
1596692514.076,-10.254,-23.438,2.441,-12.207,0.000,0
1596692514.080,-6.348,-20.508,-0.488,-10.742,0.000,0
1596692514.084,-10.254,-24.902,-3.906,-10.742,0.000,0
1596692514.088,-13.184,-20.996,-2.930,-17.090,0.000,0
1596692514.091,-5.371,-11.230,-0.488,-15.625,0.000,0
1596692514.095,-7.324,-14.160,-3.418,-15.625,0.000,0
1596692514.099,-17.090,-20.020,-5.859,-12.695,0.000,0
1596692514.103,-16.602,-17.578,-6.348,-11.230,0.000,0
1596692514.107,-3.906,-19.531,-7.812,-7.812,0.000,0
1596692514.111,0.000,-25.879,-7.812,-0.977,0.000,0
1596692514.115,-3.906,-25.391,-5.859,-4.395,0.000,0
1596692514.119,-10.254,-22.949,-3.418,-4.883,0.000,0
1596692514.123,-14.160,-17.578,-2.930,-5.371,0.000,0
1596692514.127,-11.719,-13.672,-6.836,-8.301,0.000,0
1596692514.131,-9.277,-16.113,-7.324,-3.418,0.000,0
1596692514.134,-12.207,-11.719,-9.277,-18.066,0.000,0
1596692514.138,-9.277,-7.812,-6.348,-18.066,0.000,0
1596692514.142,-2.441,-12.695,-0.977,-2.930,0.000,0
1596692514.146,-7.324,-17.090,-3.906,-12.207,0.000,0
1596692514.150,-12.695,-15.625,-4.395,-21.973,0.000,0
1596692514.154,-14.160,-9.766,0.977,-13.672,0.000,0
1596692514.158,-9.766,-11.230,2.441,-3.418,0.000,0
1596692514.162,-7.324,-12.207,0.977,-8.301,0.000,0
1596692514.166,-13.672,-7.324,0.977,-18.066,0.000,0
1596692514.170,-12.695,-10.742,0.977,-13.184,0.000,0
1596692514.173,-11.719,-14.160,0.488,0.000,0.000,0
1596692514.177,-4.395,-7.324,6.836,-0.977,0.000,0
1596692514.181,5.371,-5.371,8.789,-2.930,0.000,0
1596692514.185,0.977,-12.207,1.953,-6.836,0.000,0
1596692514.189,1.953,-10.742,2.930,-3.418,0.000,0
1596692514.193,4.395,-3.418,7.812,6.836,0.000,0
1596692514.197,-1.953,-1.953,8.301,-0.488,0.000,0
1596692514.201,-8.301,-6.836,4.395,-14.160,0.000,0
1596692514.205,-14.160,-7.324,5.371,-17.578,0.000,0
1596692514.209,-9.766,-3.906,5.371,-11.230,0.000,0
1596692514.213,4.883,-3.906,9.766,5.859,0.000,0
1596692514.216,5.859,-3.906,8.301,4.883,0.000,0
1596692514.220,-4.395,-4.883,-0.488,-0.977,0.000,0
1596692514.224,0.488,3.418,3.906,4.395,0.000,0
1596692514.228,7.812,1.465,-0.977,-4.395,0.000,0
1596692514.232,0.000,-9.277,-8.301,-17.578,0.000,0
1596692514.236,-12.695,-14.160,1.465,-14.648,0.000,0
1596692514.240,-13.184,-16.113,3.906,-7.324,0.000,0
1596692514.244,-9.277,-18.066,2.930,-8.301,0.000,0
1596692514.248,-7.812,-20.020,6.836,-4.395,0.000,0
1596692514.252,-2.441,-17.090,8.789,-3.906,0.000,0
1596692514.256,-1.465,-15.625,7.324,-2.441,0.000,0
1596692514.259,-1.953,-17.578,-0.488,2.930,0.000,0
1596692514.263,3.418,-16.113,-4.883,6.836,0.000,0
1596692514.267,-2.441,-14.648,-1.465,-6.348,0.000,0
1596692514.271,-11.719,-12.695,-5.859,-21.973,0.000,0
1596692514.275,-6.348,-14.160,-11.230,-13.184,0.000,0
1596692514.279,-2.441,-13.184,-3.418,-6.348,0.000,0
1596692514.283,-6.836,-9.277,0.488,-12.695,0.000,0
1596692514.287,-3.418,-11.719,-0.488,-10.254,0.000,0
1596692514.291,0.488,-21.973,0.000,-4.883,0.000,0
1596692514.295,-1.953,-22.461,0.977,2.441,0.000,0
1596692514.298,-3.906,-16.113,5.859,3.418,0.000,0
1596692514.302,-4.883,-13.672,5.859,-5.859,0.000,0
1596692514.306,-2.930,-16.113,-6.836,-8.789,0.000,0
1596692514.310,-8.301,-17.578,-11.719,-5.371,0.000,0
1596692514.314,-19.531,-13.184,-10.742,-13.672,0.000,0
1596692514.318,-15.137,-7.324,-3.418,-15.137,0.000,0
1596692514.322,-7.324,-7.812,3.418,-10.254,0.000,0
1596692514.326,-5.371,-11.719,-5.859,-7.324,0.000,0
1596692514.330,-0.977,-11.230,-1.953,-6.348,0.000,0
1596692514.334,-2.441,-8.789,7.324,-10.742,0.000,0
1596692514.338,-10.254,-10.742,4.883,-11.719,0.000,0
1596692514.341,-3.418,-10.254,0.488,-2.441,0.000,0
1596692514.345,-1.465,-4.883,4.395,0.488,0.000,0
1596692514.349,-14.648,-7.324,5.371,-12.207,0.000,0
1596692514.353,-13.672,-15.625,0.488,-22.949,0.000,0
1596692514.357,-11.719,-17.090,-2.441,-20.508,0.000,0
1596692514.361,-10.742,-17.090,-2.441,-10.742,0.000,0
1596692514.365,-5.859,-16.113,0.488,-7.324,0.000,0
1596692514.369,-14.160,-17.090,-0.488,-10.742,0.000,0
1596692514.373,-12.695,-13.672,0.977,-5.859,0.000,0
1596692514.377,-4.395,-9.766,4.883,-3.906,0.000,0
1596692514.381,-6.348,-17.578,5.371,-4.395,0.000,0
1596692514.384,-8.301,-25.391,3.418,1.465,0.000,0
1596692514.388,-4.883,-23.926,4.883,-11.719,0.000,0
1596692514.392,-12.695,-19.531,8.789,-14.160,0.000,0
1596692514.396,-13.184,-15.137,6.836,1.953,0.000,0
1596692514.400,-10.254,-16.602,2.441,-6.348,0.000,0
1596692514.404,-10.254,-19.531,5.859,-12.695,0.000,0
1596692514.408,0.977,-16.602,9.277,-1.953,0.000,0
1596692514.412,5.859,-15.137,3.906,7.812,0.000,0
1596692514.416,0.000,-22.461,0.000,3.418,0.000,0
1596692514.420,-2.930,-16.602,5.859,-10.254,0.000,0
1596692514.423,-4.395,-11.719,5.371,0.488,0.000,0
1596692514.427,-5.859,-15.137,1.953,2.930,0.000,0
1596692514.431,-4.883,-15.137,-2.441,-17.090,0.000,0
1596692514.435,-14.648,-16.602,-4.883,-25.879,0.000,0
1596692514.439,-12.207,-12.207,2.930,-16.113,0.000,0
1596692514.443,5.859,-15.137,7.812,0.488,0.000,0
1596692514.447,3.418,-22.461,2.930,0.977,0.000,0
1596692514.451,-2.441,-19.531,1.953,-11.230,0.000,0
1596692514.455,-8.301,-18.555,3.906,-21.484,0.000,0
1596692514.459,-11.230,-21.973,0.488,-15.137,0.000,0
1596692514.463,-7.812,-17.090,-4.395,-20.508,0.000,0
1596692514.466,-25.391,-13.672,-10.742,-38.086,0.000,0
1596692514.470,-24.902,-11.719,-7.812,-36.133,0.000,0
1596692514.474,-2.441,-12.207,-1.953,-23.926,0.000,0
1596692514.478,-2.930,-13.184,-0.977,-17.578,0.000,0
1596692514.482,-14.160,-9.277,2.441,-26.367,0.000,0
1596692514.486,-12.695,-7.812,3.418,-33.203,0.000,0
1596692514.490,-8.789,-3.906,5.371,-23.438,0.000,0
1596692514.494,-10.742,-4.395,3.418,-12.695,0.000,0
1596692514.498,-11.719,-8.301,-1.953,-16.113,0.000,0
1596692514.502,-9.277,-9.277,2.441,-24.902,0.000,0
1596692514.506,-16.113,-14.648,-3.418,-21.484,0.000,0
1596692514.509,-20.020,-13.672,-8.789,-18.066,0.000,0
1596692514.513,-15.625,-9.277,-4.395,-21.973,0.000,0
1596692514.517,-17.090,-7.812,-0.977,-21.973,0.000,0
1596692514.521,-14.160,-6.348,3.906,-16.113,0.000,0
1596692514.525,-6.836,-8.789,5.859,-10.742,0.000,0
1596692514.529,-4.883,-17.578,5.371,-13.672,0.000,0
1596692514.533,-12.695,-20.020,1.465,-20.508,0.000,0
1596692514.537,-24.414,-19.531,4.395,-20.996,0.000,0
1596692514.541,-20.508,-18.066,1.465,-25.391,0.000,0
1596692514.545,-4.395,-14.648,3.906,-20.020,0.000,0
1596692514.548,-4.883,-17.090,11.719,-17.090,0.000,0
1596692514.552,-19.531,-15.137,8.301,-21.973,0.000,0
1596692514.556,-20.020,-13.184,1.953,-26.367,0.000,0
1596692514.560,-13.672,-15.625,7.324,-17.090,0.000,0
1596692514.564,-9.766,-16.113,12.207,-14.648,0.000,0
1596692514.568,-13.672,-11.230,9.766,-25.391,0.000,0
1596692514.572,-18.555,-12.207,7.324,-25.879,0.000,0
