timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1595393584.789,179.688,-27.832,-15.625,-19.531,0.000,0
1595393584.793,118.164,-23.926,-14.160,-11.230,0.000,0
1595393584.797,-174.316,-21.484,-13.184,-26.855,0.000,0
1595393584.801,-166.504,-28.320,-13.672,-33.691,0.000,0
1595393584.804,120.117,-29.785,-14.160,-28.320,0.000,0
1595393584.808,162.109,-27.344,-14.160,-16.602,0.000,0
1595393584.812,-114.258,-26.855,-16.113,-14.648,0.000,0
1595393584.816,-210.449,-27.344,-17.090,-26.855,0.000,0
1595393584.820,41.504,-27.344,-10.742,-17.578,0.000,0
1595393584.824,196.777,-24.414,-8.789,-0.977,0.000,1
1595393584.828,-22.949,-30.273,-13.672,-4.883,0.000,0
1595393584.832,-227.051,-36.621,-15.137,-17.090,0.000,0
1595393584.836,-40.527,-34.180,-14.648,-18.066,0.000,0
1595393584.840,199.219,-34.668,-17.578,-10.254,0.000,0
1595393584.844,53.711,-38.574,-23.438,-15.137,0.000,0
1595393584.847,-214.355,-40.039,-24.902,-33.203,0.000,0
1595393584.851,-120.605,-33.691,-17.578,-33.691,0.000,0
1595393584.855,158.203,-28.809,-13.184,-28.320,0.000,0
1595393584.859,117.188,-31.738,-13.184,-26.855,0.000,0
1595393584.863,-171.387,-36.133,-14.160,-20.020,0.000,0
1595393584.867,-187.012,-31.738,-12.207,-23.926,0.000,0
1595393584.871,107.422,-31.738,-14.160,-30.762,0.000,0
1595393584.875,183.105,-39.062,-18.066,-30.273,0.000,0
1595393584.879,-99.121,-41.992,-19.531,-33.203,0.000,0
1595393584.883,-227.539,-39.551,-13.672,-34.180,0.000,0
1595393584.886,15.137,-35.645,-7.812,-34.180,0.000,0
1595393584.890,188.965,-35.645,-8.301,-29.297,0.000,0
1595393584.894,-13.672,-35.156,-10.742,-26.855,0.000,0
1595393584.898,-231.934,-32.715,-20.020,-33.691,0.000,0
1595393584.902,-64.453,-31.738,-16.602,-37.598,0.000,0
1595393584.906,189.453,-37.109,-7.812,-14.160,0.000,0
1595393584.910,81.543,-44.434,-8.301,7.812,0.000,0
1595393584.914,-177.246,-41.992,-11.719,-3.906,0.000,0
1595393584.918,-125.488,-27.344,-18.066,-30.762,0.000,0
1595393584.922,141.113,-24.902,-23.438,-45.898,0.000,0
1595393584.926,130.371,-22.461,-21.484,-34.668,0.000,0
1595393584.929,-164.551,-24.902,-24.902,-37.598,0.000,0
1595393584.933,-206.543,-31.250,-30.273,-58.594,0.000,0
1595393584.937,68.359,-27.344,-33.691,-58.594,0.000,0
1595393584.941,161.621,-23.438,-37.109,-44.922,0.000,0
1595393584.945,-83.984,-20.996,-34.180,-41.016,0.000,0
1595393584.949,-221.680,-18.555,-31.738,-43.457,0.000,0
1595393584.953,0.488,-21.484,-30.762,-35.156,0.000,0
1595393584.957,185.547,-20.996,-32.715,-37.598,0.000,0
1595393584.961,5.859,-17.578,-34.180,-44.922,0.000,0
1595393584.965,-223.633,-20.020,-33.203,-42.969,0.000,0
1595393584.969,-80.078,-17.578,-33.691,-50.781,0.000,0
1595393584.972,181.641,-17.090,-32.227,-44.922,0.000,0
1595393584.976,89.844,-21.484,-30.273,-30.762,0.000,0
1595393584.980,-187.500,-27.832,-27.344,-30.273,0.000,0
1595393584.984,-162.109,-27.344,-22.461,-34.180,0.000,0
1595393584.988,127.930,-19.531,-25.879,-38.574,0.000,0
1595393584.992,154.785,-18.066,-25.879,-34.180,0.000,0
1595393584.996,-136.719,-22.949,-25.879,-36.133,0.000,0
1595393585.000,-218.750,-26.855,-30.273,-45.898,0.000,0
1595393585.004,59.570,-27.344,-26.367,-47.363,0.000,0
1595393585.008,185.059,-24.902,-28.809,-36.621,0.000,0
1595393585.011,-67.871,-26.855,-32.227,-41.992,0.000,0
1595393585.015,-236.816,-32.227,-27.832,-51.270,0.000,0
1595393585.019,-31.250,-29.785,-23.438,-42.480,0.000,0
1595393585.023,177.246,-25.391,-20.020,-30.762,0.000,0
1595393585.027,17.090,-21.973,-20.020,-29.297,0.000,0
1595393585.031,-225.586,-19.043,-20.020,-43.457,0.000,0
1595393585.035,-110.352,-20.020,-19.043,-49.805,0.000,0
1595393585.039,166.016,-24.414,-21.484,-42.480,0.000,0
1595393585.043,101.074,-34.668,-23.926,-36.621,0.000,0
1595393585.047,-198.242,-36.133,-22.949,-41.016,0.000,0
1595393585.051,-191.895,-40.527,-30.762,-61.035,0.000,0
1595393585.054,110.840,-39.062,-31.250,-52.246,0.000,0
1595393585.058,151.367,-33.691,-27.832,-36.621,0.000,0
1595393585.062,-128.418,-32.715,-29.785,-40.039,0.000,0
1595393585.066,-218.262,-24.902,-24.414,-41.504,0.000,0
1595393585.070,39.551,-25.879,-18.555,-35.156,0.000,0
1595393585.074,189.941,-28.320,-14.648,-24.414,0.000,0
1595393585.078,-34.180,-29.297,-13.672,-21.973,0.000,0
1595393585.082,-229.980,-33.691,-15.625,-25.879,0.000,0
1595393585.086,-51.758,-39.062,-18.555,-32.715,0.000,0
1595393585.090,180.664,-40.039,-18.555,-35.156,0.000,0
1595393585.094,47.363,-35.645,-13.672,-30.762,0.000,0
1595393585.097,-201.172,-35.156,-17.090,-30.273,0.000,0
1595393585.101,-107.422,-31.738,-23.438,-38.574,0.000,0
1595393585.105,163.086,-22.461,-17.578,-40.527,0.000,0
1595393585.109,117.188,-23.926,-13.672,-36.621,0.000,0
1595393585.113,-172.852,-33.203,-12.695,-38.086,0.000,0
1595393585.117,-186.035,-41.504,-17.090,-41.016,0.000,0
1595393585.121,107.422,-35.645,-15.625,-31.250,0.000,0
1595393585.125,183.594,-27.832,-7.324,-19.043,0.000,0
1595393585.129,-104.004,-41.504,-7.324,-28.809,0.000,0
1595393585.133,-232.910,-49.316,-9.766,-42.480,0.000,0
1595393585.136,27.344,-37.598,-0.977,-26.855,0.000,0
1595393585.140,200.195,-36.621,2.441,-17.090,0.000,0
1595393585.144,-6.836,-41.504,-3.418,-21.484,0.000,0
1595393585.148,-209.473,-40.527,-0.977,-23.438,0.000,0
1595393585.152,-39.062,-34.180,3.906,-22.949,0.000,0
1595393585.156,208.984,-31.738,2.930,-19.531,0.000,0
1595393585.160,83.008,-36.621,0.977,-20.508,0.000,0
1595393585.164,-199.219,-42.969,-2.930,-26.367,0.000,0
1595393585.168,-128.906,-46.387,-6.348,-32.715,0.000,0
1595393585.172,162.109,-38.574,-7.324,-20.508,0.000,0
1595393585.176,147.461,-32.227,-7.812,-3.906,0.000,0
1595393585.179,-148.438,-35.156,-12.695,-14.648,0.000,0
1595393585.183,-196.289,-33.203,-12.207,-26.855,0.000,0
1595393585.187,93.750,-24.902,-8.301,-18.066,0.000,0
1595393585.191,192.383,-27.344,-10.742,-16.113,0.000,0
1595393585.195,-68.359,-29.785,-7.324,-18.066,0.000,0
1595393585.199,-207.520,-25.879,-2.441,-21.973,0.000,0
1595393585.203,18.555,-27.832,-0.488,-20.508,0.000,0
1595393585.207,207.031,-28.320,-2.441,-8.301,0.000,0
1595393585.211,14.160,-27.344,-7.324,-6.348,0.000,0
1595393585.215,-219.238,-27.832,-11.230,-13.672,0.000,0
1595393585.219,-75.684,-31.738,-14.648,-21.973,0.000,0
1595393585.222,187.500,-24.902,-11.719,-13.672,0.000,0
1595393585.226,97.656,-17.578,-10.254,-9.766,0.000,0
1595393585.230,-185.547,-23.438,-13.184,-23.438,0.000,0
1595393585.234,-150.879,-26.855,-11.230,-35.645,0.000,0
1595393585.238,136.230,-28.320,-11.230,-20.508,0.000,0
1595393585.242,161.133,-33.691,-11.719,-10.742,0.000,0
1595393585.246,-125.977,-32.227,-9.766,-29.785,0.000,0
1595393585.250,-211.914,-29.297,-9.277,-37.598,0.000,0
1595393585.254,62.012,-31.738,-5.371,-30.762,0.000,0
1595393585.258,194.824,-29.297,-7.812,-27.832,0.000,0
1595393585.261,-45.898,-31.738,-13.184,-27.832,0.000,0
1595393585.265,-221.680,-28.809,-6.348,-21.484,0.000,0
1595393585.269,-20.020,-25.879,-9.766,-29.297,0.000,0
1595393585.273,192.871,-28.809,-16.602,-30.273,0.000,0
1595393585.277,24.414,-34.668,-19.531,-28.809,0.000,0
1595393585.281,-219.727,-34.180,-20.996,-32.715,0.000,0
1595393585.285,-98.145,-24.902,-20.020,-39.551,0.000,0
1595393585.289,180.664,-20.508,-17.578,-37.598,0.000,0
1595393585.293,119.141,-23.438,-21.484,-26.855,0.000,0
1595393585.297,-182.129,-35.645,-25.391,-30.762,0.000,0
1595393585.301,-172.852,-41.016,-26.855,-39.551,0.000,0
1595393585.304,132.812,-31.738,-21.484,-34.180,0.000,0
1595393585.308,181.641,-30.762,-15.625,-26.855,0.000,0
1595393585.312,-114.258,-38.086,-20.508,-30.762,0.000,0
1595393585.316,-217.285,-34.668,-22.461,-28.809,0.000,0
1595393585.320,56.641,-29.297,-21.484,-21.484,0.000,0
1595393585.324,213.867,-26.855,-15.625,-7.812,0.000,0
1595393585.328,-30.273,-35.156,-9.766,-2.930,0.000,0
1595393585.332,-233.887,-43.945,-6.836,-12.207,0.000,0
1595393585.336,-38.086,-39.062,-5.859,-25.391,0.000,0
1595393585.340,189.453,-34.180,-5.859,-25.879,0.000,0
1595393585.344,47.852,-35.156,-5.371,-12.695,0.000,0
1595393585.347,-200.684,-35.156,-10.254,-16.113,0.000,0
1595393585.351,-111.816,-36.133,-12.695,-30.762,0.000,0
1595393585.355,155.273,-39.551,-16.113,-28.320,0.000,0
1595393585.359,117.676,-37.109,-20.996,-20.996,0.000,0
1595393585.363,-177.734,-42.480,-27.344,-29.297,0.000,0
1595393585.367,-192.383,-42.480,-28.809,-38.086,0.000,0
1595393585.371,99.609,-36.621,-23.926,-38.086,0.000,0
1595393585.375,178.223,-35.156,-24.414,-23.926,0.000,0
1595393585.379,-87.891,-30.762,-20.996,-18.066,0.000,0
1595393585.383,-217.773,-31.738,-16.602,-25.879,0.000,0
1595393585.386,21.484,-36.133,-20.508,-31.250,0.000,0
1595393585.390,195.312,-37.598,-17.578,-28.809,0.000,0
1595393585.394,-8.301,-37.598,-11.719,-20.508,0.000,0
1595393585.398,-221.191,-40.039,-17.578,-28.320,0.000,0
1595393585.402,-63.477,-38.574,-21.973,-33.691,0.000,0
1595393585.406,171.387,-37.598,-22.461,-29.785,0.000,0
1595393585.410,56.641,-41.016,-23.438,-26.367,0.000,0
1595393585.414,-208.008,-42.480,-20.020,-27.344,0.000,0
1595393585.418,-141.602,-42.969,-15.625,-25.879,0.000,0
1595393585.422,146.484,-39.062,-10.254,-19.043,0.000,0
1595393585.426,137.695,-35.645,-12.207,-25.391,0.000,0
1595393585.429,-159.180,-42.969,-16.113,-24.414,0.000,0
1595393585.433,-203.613,-47.363,-15.137,-28.320,0.000,0
1595393585.437,86.426,-40.527,-11.719,-40.039,0.000,0
1595393585.441,180.664,-40.039,-10.742,-25.879,0.000,0
1595393585.445,-76.660,-44.434,-12.207,-10.742,0.000,0
1595393585.449,-215.820,-43.457,-15.137,-25.879,0.000,0
1595393585.453,9.766,-41.992,-18.066,-34.180,0.000,0
1595393585.457,196.289,-41.504,-17.090,-22.461,0.000,0
1595393585.461,1.465,-46.875,-17.578,-22.949,0.000,0
1595393585.465,-225.586,-44.922,-14.648,-27.832,0.000,0
1595393585.469,-76.660,-39.551,-14.160,-25.391,0.000,0
1595393585.472,186.523,-39.551,-15.625,-17.090,0.000,0
1595393585.476,84.961,-41.504,-22.461,-20.020,0.000,0
1595393585.480,-198.730,-47.363,-24.902,-25.879,0.000,0
1595393585.484,-159.668,-47.852,-20.508,-28.320,0.000,0
1595393585.488,127.441,-45.410,-20.020,-26.855,0.000,0
1595393585.492,142.090,-48.340,-18.066,-23.926,0.000,0
1595393585.496,-148.438,-49.316,-21.973,-22.461,0.000,0
1595393585.500,-221.191,-46.387,-22.949,-31.250,0.000,0
1595393585.504,53.711,-46.875,-19.531,-28.320,0.000,0
1595393585.508,183.105,-48.340,-20.020,-8.301,0.000,0
1595393585.511,-58.594,-48.340,-22.949,-15.625,0.000,0
1595393585.515,-224.121,-46.387,-22.949,-27.344,0.000,0
1595393585.519,-13.672,-41.992,-18.066,-22.461,0.000,0
1595393585.523,206.055,-34.668,-14.648,-15.625,0.000,0
1595393585.527,38.574,-31.738,-17.578,-11.719,0.000,0
1595393585.531,-209.961,-31.738,-22.461,-18.555,0.000,0
1595393585.535,-92.773,-35.156,-21.973,-23.438,0.000,0
1595393585.539,170.898,-37.109,-20.508,-14.648,0.000,0
1595393585.543,99.609,-36.621,-21.973,-11.230,0.000,0
1595393585.547,-186.035,-40.039,-19.043,-20.020,0.000,0
1595393585.551,-170.898,-42.480,-18.066,-21.973,0.000,0
1595393585.554,126.953,-42.969,-20.020,-18.555,0.000,0
1595393585.558,167.480,-40.527,-20.508,-15.625,0.000,0
1595393585.562,-121.582,-42.480,-19.531,-18.555,0.000,0
1595393585.566,-219.238,-44.434,-21.973,-28.320,0.000,0
1595393585.570,46.875,-38.086,-20.020,-29.785,0.000,0
1595393585.574,199.707,-35.156,-18.066,-19.043,0.000,0
1595393585.578,-20.996,-33.203,-18.555,-18.555,0.000,0
1595393585.582,-225.098,-33.691,-19.531,-27.344,0.000,0
1595393585.586,-54.199,-35.156,-19.531,-31.250,0.000,0
1595393585.590,195.312,-25.879,-13.184,-26.367,0.000,0
1595393585.594,57.129,-26.855,-11.719,-20.508,0.000,0
1595393585.597,-211.426,-36.621,-18.066,-23.926,0.000,0
1595393585.601,-115.234,-36.133,-18.555,-23.926,0.000,0
1595393585.605,167.480,-36.133,-19.531,-25.879,0.000,0
1595393585.609,125.000,-35.645,-24.414,-22.949,0.000,0
1595393585.613,-171.387,-34.668,-23.926,-23.438,0.000,0
1595393585.617,-191.406,-34.668,-21.484,-37.109,0.000,0
1595393585.621,96.191,-37.109,-18.555,-40.039,0.000,0
1595393585.625,170.898,-36.621,-15.625,-25.879,0.000,0
1595393585.629,-98.145,-36.621,-14.648,-24.414,0.000,0
1595393585.633,-228.516,-42.969,-17.578,-42.480,0.000,0
1595393585.636,20.996,-42.969,-17.090,-40.039,0.000,0
1595393585.640,201.172,-38.086,-15.625,-22.461,0.000,0
1595393585.644,-15.137,-42.480,-14.160,-19.043,0.000,0
1595393585.648,-239.746,-49.805,-17.578,-37.109,0.000,0
1595393585.652,-66.406,-41.504,-20.020,-41.992,0.000,0
1595393585.656,188.477,-31.250,-21.973,-28.809,0.000,0
1595393585.660,63.477,-36.133,-20.508,-28.320,0.000,0
1595393585.664,-224.609,-40.039,-17.578,-45.898,0.000,0
1595393585.668,-159.180,-36.621,-14.648,-54.688,0.000,0
1595393585.672,134.277,-36.621,-11.719,-43.945,0.000,0
1595393585.676,107.422,-45.410,-18.066,-42.969,0.000,0
1595393585.679,-187.988,-52.734,-20.996,-53.223,0.000,0
1595393585.683,-217.285,-48.828,-18.066,-55.176,0.000,0
1595393585.687,62.012,-42.480,-14.160,-43.457,0.000,0
1595393585.691,158.691,-37.109,-14.160,-36.133,0.000,0
1595393585.695,-94.727,-36.621,-18.555,-41.504,0.000,0
1595393585.699,-242.188,-38.086,-20.996,-52.734,0.000,0
1595393585.703,-17.578,-37.598,-18.555,-50.781,0.000,0
1595393585.707,176.758,-37.109,-16.113,-35.645,0.000,0
1595393585.711,2.930,-35.645,-16.113,-28.320,0.000,0
1595393585.715,-216.309,-35.645,-12.207,-34.180,0.000,0
1595393585.719,-76.172,-33.691,-6.836,-43.945,0.000,0
1595393585.722,173.828,-32.227,-6.348,-33.691,0.000,0
1595393585.726,81.543,-29.785,-8.301,-19.531,0.000,0
1595393585.730,-200.684,-31.250,-10.742,-26.855,0.000,0
1595393585.734,-161.621,-41.504,-11.230,-40.527,0.000,0
1595393585.738,129.883,-43.457,-11.719,-39.551,0.000,0
1595393585.742,142.578,-40.527,-15.137,-28.320,0.000,0
1595393585.746,-146.973,-42.969,-19.043,-31.250,0.000,0
1595393585.750,-217.285,-39.062,-12.207,-39.551,0.000,0
1595393585.754,64.453,-32.227,-6.348,-36.133,0.000,0
1595393585.758,196.289,-31.250,-5.859,-25.391,0.000,0
1595393585.761,-43.457,-28.320,-6.836,-25.879,0.000,0
1595393585.765,-223.145,-32.715,-4.883,-34.180,0.000,0
1595393585.769,-29.297,-38.086,-1.953,-37.598,0.000,0
1595393585.773,183.105,-36.133,-3.418,-32.227,0.000,0
1595393585.777,20.508,-40.527,-7.324,-23.926,0.000,0
1595393585.781,-228.027,-44.922,-13.184,-30.762,0.000,0
1595393585.785,-110.352,-41.016,-12.695,-40.527,0.000,0
1595393585.789,165.039,-39.551,-9.277,-30.762,0.000,0
1595393585.793,97.168,-45.410,-10.742,-14.160,0.000,0
1595393585.797,-194.336,-43.945,-15.625,-24.902,0.000,0
1595393585.801,-179.199,-38.086,-11.719,-40.527,0.000,0
1595393585.804,114.258,-39.062,-8.789,-29.785,0.000,0
1595393585.808,156.738,-40.527,-12.207,-20.508,0.000,0
1595393585.812,-124.512,-41.016,-17.578,-34.180,0.000,0
1595393585.816,-229.492,-38.574,-18.555,-42.969,0.000,0
1595393585.820,27.344,-38.086,-20.020,-36.133,0.000,0
1595393585.824,183.105,-33.203,-16.602,-25.391,0.000,0
1595393585.828,-37.598,-31.250,-13.672,-23.438,0.000,0
1595393585.832,-227.539,-35.156,-17.090,-29.297,0.000,0
1595393585.836,-42.480,-36.621,-15.625,-31.738,0.000,0
1595393585.840,184.082,-35.645,-16.602,-20.020,0.000,0
1595393585.844,37.109,-41.504,-19.043,-25.391,0.000,0
1595393585.847,-224.609,-42.480,-17.578,-45.898,0.000,0
1595393585.851,-125.000,-39.062,-15.625,-47.852,0.000,0
1595393585.855,167.480,-38.086,-15.137,-35.156,0.000,0
1595393585.859,128.906,-32.227,-13.184,-23.438,0.000,0
1595393585.863,-176.270,-29.785,-15.137,-28.320,0.000,0
1595393585.867,-193.848,-29.785,-17.578,-26.855,0.000,0
1595393585.871,100.586,-27.344,-7.812,-12.695,0.000,0
1595393585.875,176.758,-27.832,-3.906,-16.113,0.000,0
1595393585.879,-96.680,-33.691,-8.301,-26.367,0.000,0
1595393585.883,-221.191,-39.062,-11.230,-33.203,0.000,0
1595393585.886,24.902,-36.133,-12.695,-37.598,0.000,0
1595393585.890,191.895,-30.762,-13.672,-30.273,0.000,0
1595393585.894,-15.137,-32.227,-13.672,-21.973,0.000,0
1595393585.898,-224.121,-34.180,-10.254,-22.461,0.000,0
1595393585.902,-61.035,-28.320,-5.859,-28.809,0.000,0
1595393585.906,184.082,-28.809,-7.324,-25.391,0.000,0
1595393585.910,62.988,-36.133,-11.230,-17.578,0.000,0
1595393585.914,-205.566,-37.109,-10.254,-26.367,0.000,0
1595393585.918,-136.719,-34.180,-9.766,-32.715,0.000,0
1595393585.922,151.855,-30.273,-7.812,-24.902,0.000,0
1595393585.926,133.789,-29.297,-7.324,-19.043,0.000,0
1595393585.929,-160.645,-33.691,-15.625,-23.438,0.000,0
1595393585.933,-204.102,-35.645,-14.648,-35.156,0.000,0
1595393585.937,83.984,-36.621,-2.930,-23.438,0.000,0
1595393585.941,204.102,-32.715,0.488,1.465,0.000,0
1595393585.945,-62.500,-23.438,-7.812,-13.672,0.000,0
1595393585.949,-222.168,-13.184,-12.695,-44.434,0.000,0
1595393585.953,12.695,-8.301,-11.719,-43.945,0.000,0
1595393585.957,203.125,-8.301,-13.672,-31.250,0.000,0
1595393585.961,15.137,-6.836,-14.648,-28.320,0.000,0
1595393585.965,-210.938,-2.930,-10.742,-36.133,0.000,0
1595393585.969,-69.824,-3.418,-14.648,-45.410,0.000,0
1595393585.972,187.500,-8.301,-9.766,-40.527,0.000,0
1595393585.976,91.309,-6.836,-6.836,-25.879,0.000,0
1595393585.980,-187.988,-7.324,-14.648,-27.344,0.000,0
1595393585.984,-140.137,-9.766,-15.137,-33.691,0.000,0
1595393585.988,139.160,-16.113,-17.090,-35.645,0.000,0
1595393585.992,146.484,-18.555,-20.996,-30.762,0.000,0
1595393585.996,-122.070,-14.160,-17.578,-24.414,0.000,0
1595393586.000,-192.871,-15.625,-17.090,-26.367,0.000,0
1595393586.004,68.359,-20.508,-14.648,-24.902,0.000,0
1595393586.008,196.289,-20.508,-10.742,-21.484,0.000,0
1595393586.011,-42.480,-17.090,-10.254,-24.414,0.000,0
1595393586.015,-212.891,-22.949,-4.883,-33.691,0.000,0
1595393586.019,-5.859,-26.855,-1.465,-30.273,0.000,0
1595393586.023,196.289,-24.902,-6.836,-15.625,0.000,0
1595393586.027,21.484,-28.320,-7.812,-18.555,0.000,0
1595393586.031,-224.121,-27.832,-6.348,-26.855,0.000,0
1595393586.035,-110.352,-29.297,-12.207,-27.344,0.000,0
1595393586.039,157.715,-26.855,-16.113,-26.855,0.000,0
1595393586.043,104.004,-23.438,-13.184,-17.578,0.000,0
1595393586.047,-176.758,-28.320,-12.695,-24.414,0.000,0
1595393586.051,-168.457,-31.738,-12.695,-34.668,0.000,0
1595393586.054,126.465,-29.785,-10.742,-28.809,0.000,0
1595393586.058,169.434,-30.273,-9.277,-25.879,0.000,0
1595393586.062,-111.328,-32.227,-9.277,-23.926,0.000,0
1595393586.066,-199.707,-29.297,-10.254,-27.832,0.000,0
1595393586.070,61.035,-23.926,-6.836,-22.461,0.000,0
1595393586.074,199.707,-18.066,-5.371,-12.695,0.000,0
1595393586.078,-29.297,-20.996,-5.859,-7.812,0.000,0
1595393586.082,-214.844,-24.902,-8.301,-18.066,0.000,0
1595393586.086,-33.203,-21.484,-10.742,-35.156,0.000,0
1595393586.090,193.359,-21.484,-8.301,-23.438,0.000,0
1595393586.094,54.688,-23.438,-4.883,-14.160,0.000,0
1595393586.097,-200.684,-28.320,-6.836,-25.879,0.000,0
1595393586.101,-99.121,-32.227,-2.930,-27.832,0.000,0
1595393586.105,174.805,-31.250,-3.418,-13.184,0.000,0
1595393586.109,128.906,-29.297,-4.395,-6.348,0.000,0
1595393586.113,-165.527,-28.320,-2.441,-18.066,0.000,0
1595393586.117,-182.129,-34.668,-13.184,-28.809,0.000,0
1595393586.121,104.004,-36.133,-20.020,-31.738,0.000,0
1595393586.125,170.410,-27.344,-15.137,-20.996,0.000,0
1595393586.129,-94.727,-19.531,-11.719,-16.113,0.000,0
1595393586.133,-210.938,-21.973,-13.184,-22.949,0.000,0
1595393586.136,26.367,-26.855,-12.207,-22.461,0.000,0
1595393586.140,196.777,-26.855,-12.207,-15.137,0.000,0
1595393586.144,-1.465,-23.926,-11.230,-15.137,0.000,0
1595393586.148,-218.262,-22.949,-14.648,-25.391,0.000,0
1595393586.152,-53.711,-24.414,-14.648,-33.691,0.000,0
1595393586.156,192.871,-24.902,-10.742,-25.879,0.000,0
1595393586.160,68.848,-21.484,-16.113,-19.531,0.000,0
1595393586.164,-196.777,-26.367,-15.625,-24.902,0.000,0
1595393586.168,-128.906,-31.250,-14.648,-23.926,0.000,0
1595393586.172,155.762,-23.438,-13.672,-12.207,0.000,0
